lang1,lang2,word,cor
pa,fa,year,0.3755240194147546
pa,fr,ash,0.8625739969240889
pa,fr,cloud,0.7708465551609376
pa,fr,day,0.6863859597207604
pa,fr,dust,0.822646205502632
pa,fr,earth,0.6414577713425056
pa,fr,fire,0.765390952853096
pa,fr,lake,0.8165017412401768
pa,fr,moon,0.7018274425249288
pa,fr,mountain,0.5565493589239517
pa,fr,night,0.6532781626383741
pa,fr,river,0.5872744279086708
pa,fr,salt,0.7975387864795964
pa,fr,sand,0.657067894610865
pa,fr,sea,0.5672516578419793
pa,fr,sky,0.5888417840166509
pa,fr,smoke,0.8251621543878793
pa,fr,star,0.4849894235985321
pa,fr,stone,0.6656335097618824
pa,fr,sun,0.739796970485304
pa,fr,water,0.7201150065695958
pa,fr,wind,0.6137691140215621
pa,fr,year,0.6597759870126819
pa,gu,ash,0.3628167987447423
pa,gu,cloud,0.2802884471309907
pa,gu,day,0.47084245875576614
pa,gu,dust,0.47251448610093566
pa,gu,earth,0.11900534850437587
pa,gu,fire,-0.07370080246245846
pa,gu,lake,0.7081084228250581
pa,gu,moon,0.3533340591630145
pa,gu,mountain,0.4604991173780088
pa,gu,night,0.5305592963076037
pa,gu,river,0.632806697602143
pa,gu,salt,0.4661653414281637
pa,gu,sand,0.5866304830344995
pa,gu,sea,0.34577239181771385
pa,gu,sky,0.16568407055815337
pa,gu,smoke,0.4660153113474243
pa,gu,star,0.23062331483889392
pa,gu,stone,0.30833780825122775
pa,gu,sun,0.5182810833949358
pa,gu,water,0.720003133005346
pa,gu,wind,0.29461318277687926
pa,gu,year,0.5054333011052493
pa,hi,ash,0.8391684528048502
pa,hi,cloud,0.6609671329738753
pa,hi,day,0.7098653015282631
pa,hi,dust,0.7644089721340552
pa,hi,earth,0.6690904837928318
pa,hi,fire,0.7546269533522041
pa,hi,lake,0.6621091151084563
pa,hi,moon,0.17859190696510407
pa,hi,mountain,0.7440592599809568
pa,hi,night,0.6850830458918087
pa,hi,river,0.5686344454405177
pa,hi,salt,0.7262747582209251
pa,hi,sand,0.7042387780413822
pa,hi,sea,0.5978140593357638
pa,hi,sky,0.5910620302545968
pa,hi,smoke,0.7812684373635553
pa,hi,star,0.5590971115317127
pa,hi,stone,0.7229970957515772
pa,hi,sun,0.13857399782448723
pa,hi,water,0.7127182272805848
pa,hi,wind,0.6831302123355135
pa,hi,year,0.6003465660203499
pa,id,ash,0.37375127871661645
pa,id,cloud,0.4944936837306935
pa,id,day,0.5395295141522769
pa,id,dust,0.6100820100333806
pa,id,earth,0.16086804815442438
pa,id,fire,0.35536548582472716
pa,id,lake,0.6893089483604941
pa,id,moon,-0.017003122882777822
pa,id,mountain,0.6648579827622495
pa,id,night,0.581797678402528
pa,id,river,0.5228478321864435
pa,id,salt,0.5610392202458298
pa,id,sand,0.6387627698594076
pa,id,sea,0.4619416832563523
pa,id,sky,0.465026834256622
pa,id,smoke,-0.017383506205574124
pa,id,star,0.7667716737267818
pa,id,stone,0.4912033134440101
pa,id,sun,0.6257317264850362
pa,id,water,0.6016450501148622
pa,id,wind,0.37528469372861156
pa,id,year,0.2915587457783106
pa,ig,ash,NA
pa,ig,cloud,-0.035532856676938444
pa,ig,day,0.22363175258700985
pa,ig,dust,NA
pa,ig,earth,-0.008688000767566225
pa,ig,fire,0.11157535708945586
pa,ig,lake,NA
pa,ig,moon,0.23374631690207326
pa,ig,mountain,0.4630949466613538
pa,ig,night,NA
pa,ig,river,0.5364376733643497
pa,ig,salt,-0.1505891115521788
pa,ig,sand,NA
pa,ig,sea,0.7371162299381647
pa,ig,sky,0.3587706202692453
pa,ig,smoke,NA
pa,ig,star,NA
pa,ig,stone,NA
pa,ig,sun,0.06269019052313254
pa,ig,water,-0.14438689177493383
pa,ig,wind,NA
pa,ig,year,0.3077922738814843
pa,it,ash,0.7422495939930158
pa,it,cloud,0.6693639143745438
pa,it,day,0.7702083434090817
pa,it,dust,0.7594384930656295
pa,it,earth,0.5320672225671592
pa,it,fire,0.7541058219042919
pa,it,lake,0.6984752803691203
pa,it,moon,0.6125359264164145
pa,it,mountain,0.5662726164187672
pa,it,night,0.6895049273665391
pa,it,river,0.46567921107112353
pa,it,salt,0.561541775354962
pa,it,sand,0.7368213426956068
pa,it,sea,0.6319735965080511
pa,it,sky,0.6216917273055766
pa,it,smoke,0.7568682328223686
pa,it,star,0.6046247983272913
pa,it,stone,0.6645873109902233
pa,it,sun,0.5556687466399906
pa,it,water,0.7526988001859835
pa,it,wind,0.6884876398383014
pa,it,year,0.695604328881234
pa,ja,ash,-0.05130894496639901
pa,ja,cloud,-0.4177666162847458
pa,ja,day,-0.045195436598679056
pa,ja,dust,0.5087298793079617
pa,ja,earth,-0.19731461391518373
pa,ja,fire,-0.05145180159345476
pa,ja,lake,0.2565989335407941
pa,ja,moon,-0.4958807351124781
pa,ja,mountain,0.12909084722411393
pa,ja,night,-0.15551038100977319
pa,ja,river,0.1987479514170921
pa,ja,salt,0.22025696913970366
pa,ja,sand,-0.06076693993580008
pa,ja,sea,0.07854134192565237
pa,ja,sky,-0.15547335466533893
pa,ja,smoke,-0.2214929805773561
pa,ja,star,-0.3424301471976777
pa,ja,stone,-0.1369653932715143
pa,ja,sun,-0.07930153628288705
pa,ja,water,0.0040172694323720596
pa,ja,wind,-0.10352490871198698
pa,ja,year,-0.08694093559675803
pa,kn,ash,0.7710161608013433
pa,kn,cloud,0.7076621052265352
pa,kn,day,0.6595986459102721
pa,kn,dust,0.9193502039406373
pa,kn,earth,0.6858619247573214
pa,kn,fire,0.8815716894855468
pa,kn,lake,0.6907614402385012
pa,kn,moon,0.45387278514018986
pa,kn,mountain,0.6530058738822834
pa,kn,night,0.670534183938765
pa,kn,river,0.6631383430604516
pa,kn,salt,0.7377191800095215
pa,kn,sand,0.8064730933584696
pa,kn,sea,0.7126784790685294
pa,kn,sky,0.572925580852594
pa,kn,smoke,0.8975295626031762
pa,kn,star,0.6270037846599424
pa,kn,stone,0.6656533720169997
pa,kn,sun,0.5789634067079485
pa,kn,water,NA
pa,kn,wind,0.8014073388065799
pa,kn,year,0.8020683408911325
pa,ko,ash,0.11933715039102186
pa,ko,cloud,0.5407318531379521
pa,ko,day,0.5342174378633712
pa,ko,dust,0.39753999613804714
pa,ko,earth,0.29264360703284364
pa,ko,fire,0.19586503909410385
pa,ko,lake,0.6700915677424861
pa,ko,moon,0.3779635415233381
pa,ko,mountain,0.3864175628858792
pa,ko,night,0.33835234471135794
pa,ko,river,0.3266854076842816
pa,ko,salt,0.5670080907961106
pa,ko,sand,0.5113365185052973
pa,ko,sea,0.6027985135527365
pa,ko,sky,0.31505676343526556
pa,ko,smoke,0.5403952958435296
pa,ko,star,0.6468612664736539
pa,ko,stone,0.14233083905445712
pa,ko,sun,0.6840003923811582
pa,ko,water,0.4223310149364189
pa,ko,wind,0.48601748745983864
pa,ko,year,0.47257739735543103
pa,ml,ash,0.7297741372484696
pa,ml,cloud,0.4969870467994266
pa,ml,day,0.7266165538248391
pa,ml,dust,0.5469104915821146
pa,ml,earth,0.4707271858039667
pa,ml,fire,0.6340206742771032
pa,ml,lake,0.7999880180688388
pa,ml,moon,0.6266703100108831
pa,ml,mountain,0.6169840635785973
pa,ml,night,0.678007107257771
pa,ml,river,0.5639825881163961
pa,ml,salt,0.7287171065903918
pa,ml,sand,NA
pa,ml,sea,0.6985759581996491
pa,ml,sky,0.43812726075103803
pa,ml,smoke,0.8614718801150547
pa,ml,star,0.6401381653297502
pa,ml,stone,0.6460489509240712
pa,ml,sun,0.5985136687596472
pa,ml,water,0.7134659184808054
pa,ml,wind,0.34066564537674254
pa,ml,year,0.5609833324216797
pa,mr,ash,0.6720959674054897
pa,mr,cloud,0.5484546129595028
pa,mr,day,0.693376794316221
pa,mr,dust,0.5944947878228274
pa,mr,earth,0.7028682994255546
pa,mr,fire,0.6307396432161121
pa,mr,lake,0.5375925716090142
pa,mr,moon,0.441701714816706
pa,mr,mountain,0.6990196331331688
pa,mr,night,0.5206133106010126
pa,mr,river,0.677670193950567
pa,mr,salt,0.7727679142127062
pa,mr,sand,0.7804744578953703
pa,mr,sea,0.6307704506453727
pa,mr,sky,0.5035830266464965
pa,mr,smoke,0.5201438467804737
pa,mr,star,0.6035292888377157
pa,mr,stone,0.7722666840972566
pa,mr,sun,0.642874459062701
pa,mr,water,0.8405895107302275
pa,mr,wind,0.37843686121388026
pa,mr,year,0.15402215857190912
pa,ne,ash,0.055974932513374064
pa,ne,cloud,-0.17073900187548186
pa,ne,day,0.7316444194789159
pa,ne,dust,NA
pa,ne,earth,0.4222351797830152
pa,ne,fire,0.7201233467023362
pa,ne,lake,0.6496086345984754
pa,ne,moon,0.3160215969631295
pa,ne,mountain,0.6819048910879869
pa,ne,night,0.581322515306285
pa,ne,river,0.6188125375059695
pa,ne,salt,0.3117096875955389
pa,ne,sand,0.536573990075375
pa,ne,sea,0.3177606780795921
pa,ne,sky,0.4296030868158247
pa,ne,smoke,0.5570861496161208
pa,ne,star,0.6705336283458623
pa,ne,stone,0.6887613556574887
pa,ne,sun,0.2776853538894952
pa,ne,water,0.6304601864172614
pa,ne,wind,0.6653980291062704
pa,ne,year,0.8473075842015768
pa,nl,ash,0.3794871076758164
pa,nl,cloud,0.5345407943006251
pa,nl,day,0.5375236677476033
pa,nl,dust,0.6436401333942658
pa,nl,earth,0.3503597076151146
pa,nl,fire,0.6596070988002084
pa,nl,lake,0.12331118960869066
pa,nl,moon,0.39710231252296047
pa,nl,mountain,NA
pa,nl,night,0.5450617518636028
pa,nl,river,NA
pa,nl,salt,0.5639695549002968
pa,nl,sand,0.6972237924721653
pa,nl,sea,0.2789276079228576
pa,nl,sky,0.4021369100232443
pa,nl,smoke,0.5798753931584678
pa,nl,star,0.5417687766111217
pa,nl,stone,0.44091185581184633
pa,nl,sun,0.5566766712792173
pa,nl,water,0.7241268111730708
pa,nl,wind,0.5467054810522602
pa,nl,year,0.481610968458259
pa,pl,ash,0.7914691525700711
pa,pl,cloud,0.30638151694047955
pa,pl,day,0.7171221152249828
pa,pl,dust,0.7197753825211454
pa,pl,earth,0.30232451291777024
pa,pl,fire,0.5911835412709147
pa,pl,lake,0.6724737823276138
pa,pl,moon,0.3706239865874449
pa,pl,mountain,0.4077612482847836
pa,pl,night,0.44893452210182133
pa,pl,river,0.3795141957923554
pa,pl,salt,0.7551753644252631
pa,pl,sand,0.6863606386944766
pa,pl,sea,0.1654490304294473
pa,pl,sky,0.3161494218508952
pa,pl,smoke,0.6430028705930227
pa,pl,star,0.20572954496066034
pa,pl,stone,0.5678104506730878
pa,pl,sun,0.5076137612543786
pa,pl,water,0.6565031741369877
pa,pl,wind,0.49959954322845496
pa,pl,year,0.6318743255787654
pa,pt,ash,0.7973281234311727
pa,pt,cloud,0.6909459861915915
pa,pt,day,0.6860468976718311
pa,pt,dust,0.6448045051238943
pa,pt,earth,0.442581666304527
pa,pt,fire,0.6763436160528812
pa,pt,lake,0.8295693827369196
pa,pt,moon,0.3833066478350439
pa,pt,mountain,0.5528876152746061
pa,pt,night,0.5619377777206175
pa,pt,river,0.4436592357795158
pa,pt,salt,0.5899949733603534
pa,pt,sand,0.739016302107054
pa,pt,sea,0.44849666975255087
pa,pt,sky,0.5388487821928702
pa,pt,smoke,0.8254812787530083
pa,pt,star,0.5925643478355396
pa,pt,stone,0.7671291333542456
pa,pt,sun,-0.34867078501417287
pa,pt,water,0.8463434419911133
pa,pt,wind,0.6565297694447129
pa,pt,year,0.7221424869164281
pa,ro,ash,0.4393055793921096
pa,ro,cloud,0.8694629674412893
pa,ro,day,0.4759202340680947
pa,ro,dust,0.7947346793645177
pa,ro,earth,0.5887849370163686
pa,ro,fire,0.7906071171632438
pa,ro,lake,0.7996544026628588
pa,ro,moon,0.26626901621609356
pa,ro,mountain,0.5696796374626439
pa,ro,night,0.45646449112754545
pa,ro,river,0.7673199060610445
pa,ro,salt,0.6109579124555654
pa,ro,sand,0.7016594002806342
pa,ro,sea,0.40840089129626933
pa,ro,sky,0.5917598130626255
pa,ro,smoke,0.7797335295276357
pa,ro,star,0.7263953203582385
pa,ro,stone,0.6117728290727751
pa,ro,sun,0.712531434098704
pa,ro,water,0.7395872575442617
pa,ro,wind,0.6441629770644399
pa,ro,year,0.20856998596893586
pa,ru,ash,0.5530297598058486
pa,ru,cloud,0.6634244564720492
pa,ru,day,0.6352214235022668
pa,ru,dust,0.7729419147974734
pa,ru,earth,0.34212216533207807
pa,ru,fire,0.6870643448590679
pa,ru,lake,0.7552034133716841
pa,ru,moon,0.49777578149431745
pa,ru,mountain,0.4403545998297561
pa,ru,night,0.5771404338445019
pa,ru,river,0.5030532564627871
pa,ru,salt,0.3960646331007163
pa,ru,sand,0.8015665958692691
pa,ru,sea,0.5590507748070299
pa,ru,sky,0.46564869113926
pa,ru,smoke,0.7160613329758069
pa,ru,star,0.5282823136561342
pa,ru,stone,0.5674439445732103
pa,ru,sun,0.7503746932490866
pa,ru,water,0.7021704425197608
pa,ru,wind,0.6583825710538357
pa,ru,year,0.6384215217281896
pa,ta,ash,0.5630958367157219
pa,ta,cloud,0.5465900917088339
pa,ta,day,0.566458914299027
pa,ta,dust,0.7808661881019682
pa,ta,earth,0.6075361096709535
pa,ta,fire,0.5192894201480163
pa,ta,lake,0.6884952000829239
pa,ta,moon,0.4854833631901477
pa,ta,mountain,0.5762259882295357
pa,ta,night,0.5911585099034035
pa,ta,river,0.38183894097232607
pa,ta,salt,0.5728579205760033
pa,ta,sand,0.6427324924963361
pa,ta,sea,0.573288731004623
pa,ta,sky,0.41608297162802915
pa,ta,smoke,0.8399553449120808
pa,ta,star,0.3778736958357834
pa,ta,stone,0.4049236347412713
pa,ta,sun,0.631028457384348
pa,ta,water,0.6183136535076416
pa,ta,wind,0.684531368613213
pa,ta,year,0.6518270035321303
pa,te,ash,0.7164853972031532
pa,te,cloud,0.7852736577391004
pa,te,day,0.45490298136911633
pa,te,dust,0.8330301458153219
pa,te,earth,0.5359651511982979
pa,te,fire,NA
pa,te,lake,0.7312046278658104
pa,te,moon,0.47405749048299284
pa,te,mountain,0.6374710434522287
pa,te,night,0.527894194820977
pa,te,river,0.621636387669419
pa,te,salt,0.13811532952418024
pa,te,sand,0.7170171884509235
pa,te,sea,0.40031593176450364
pa,te,sky,0.34411771053021567
pa,te,smoke,0.7829291676933616
pa,te,star,0.47269160286924705
pa,te,stone,0.6286011452358218
pa,te,sun,0.37394018395212864
pa,te,water,0.5273773340799676
pa,te,wind,0.7134123756924944
pa,te,year,0.24823488230838966
pa,th,ash,0.7586977748913205
pa,th,cloud,0.532313804592926
pa,th,day,0.6172857509062772
pa,th,dust,0.6184370613121829
pa,th,earth,-0.18351870497297437
pa,th,fire,0.6315892641066335
pa,th,lake,NA
pa,th,moon,NA
pa,th,mountain,0.6959922899798248
pa,th,night,NA
pa,th,river,0.42944507310224556
pa,th,salt,0.7730556367895477
pa,th,sand,0.5059898825909319
pa,th,sea,0.7213658743193442
pa,th,sky,0.5040200152192765
pa,th,smoke,0.822826748789805
pa,th,star,0.6504049324477248
pa,th,stone,0.6112606233967285
pa,th,sun,NA
pa,th,water,0.6432557062535684
pa,th,wind,0.6325926479290191
pa,th,year,0.7451090259070939
pa,tl,ash,0.5759237603889192
pa,tl,cloud,0.6895633464941131
pa,tl,day,0.1802609804120677
pa,tl,dust,0.742163691396143
pa,tl,earth,0.3904032560895973
pa,tl,fire,0.48460093139662064
pa,tl,lake,0.8654640856076788
pa,tl,moon,0.12129211741181968
pa,tl,mountain,0.6146347722185945
pa,tl,night,0.6769448426622549
pa,tl,river,0.5105213101855007
pa,tl,salt,0.6107326557356044
pa,tl,sand,0.45303557859255655
pa,tl,sea,0.6251799625056403
pa,tl,sky,0.3740864098240409
pa,tl,smoke,0.7708785628595105
pa,tl,star,0.6106045532852908
pa,tl,stone,0.6646958238597306
pa,tl,sun,-0.04379406479896955
pa,tl,water,0.7118759685570811
pa,tl,wind,0.43997293613010346
pa,tl,year,0.3366126789658135
pa,tr,ash,0.8206656361292112
pa,tr,cloud,0.7624108820610631
pa,tr,day,0.5913583559986161
pa,tr,dust,0.7757856585311036
pa,tr,earth,0.502633085875234
pa,tr,fire,0.7730268969584468
pa,tr,lake,0.8175023338094519
pa,tr,moon,0.07127467860610931
pa,tr,mountain,0.6737133484320931
pa,tr,night,0.5740434621822804
pa,tr,river,0.6268575390760234
pa,tr,salt,0.591374876946058
pa,tr,sand,0.7626615790125091
pa,tr,sea,0.6765900398077488
pa,tr,sky,0.404446321073293
pa,tr,smoke,0.7615885416515299
pa,tr,star,0.555954334287831
pa,tr,stone,0.7461430805488227
pa,tr,sun,0.6447641725858754
pa,tr,water,0.7001118014313054
pa,tr,wind,0.5674306220168764
pa,tr,year,0.2758559916248246
pa,ur,ash,8.386912109323755e-4
pa,ur,cloud,0.5322678768906025
pa,ur,day,0.751219578746361
pa,ur,dust,0.6323402882285087
pa,ur,earth,0.5592470872103182
pa,ur,fire,0.6316886525356528
pa,ur,lake,0.7057520395331193
pa,ur,moon,0.6740144216917915
pa,ur,mountain,0.5640466088001357
pa,ur,night,0.7180669833915828
pa,ur,river,0.4627219203745966
pa,ur,salt,0.5272308125474411
pa,ur,sand,0.6965002433768908
pa,ur,sea,0.5190201359341431
pa,ur,sky,0.3248315023003345
pa,ur,smoke,0.6041658070144491
pa,ur,star,0.5715879265299456
pa,ur,stone,0.610547764777875
pa,ur,sun,0.6690807642936594
pa,ur,water,0.5857312530585258
pa,ur,wind,0.3712873478105984
pa,ur,year,0.5788878621438549
pa,vi,ash,0.6722385556774846
pa,vi,cloud,0.6089771647295602
pa,vi,day,0.22235458860585933
pa,vi,dust,0.7474433443828459
pa,vi,earth,0.18589651309849436
pa,vi,fire,0.2741785233981154
pa,vi,lake,0.5404149404946411
pa,vi,moon,0.5107627736182151
pa,vi,mountain,0.3054765155875963
pa,vi,night,0.16817207354299074
pa,vi,river,0.3867751806924413
pa,vi,salt,0.6708826735143554
pa,vi,sand,0.5396006800603791
pa,vi,sea,0.465061689791427
pa,vi,sky,0.2342778693658659
pa,vi,smoke,0.8270348808356541
pa,vi,star,0.5485148701905411
pa,vi,stone,0.5654262268752498
pa,vi,sun,0.5285912675418405
pa,vi,water,0.42375529471125156
pa,vi,wind,0.6207553784707243
pa,vi,year,0.47247305154068847
pa,yo,ash,NA
pa,yo,cloud,NA
pa,yo,day,0.7153475986347103
pa,yo,dust,0.09057521772831256
pa,yo,earth,0.48776042135922243
pa,yo,fire,0.47884604241467676
pa,yo,lake,0.6377262081352881
pa,yo,moon,NA
pa,yo,mountain,0.6551014051279045
pa,yo,night,NA
pa,yo,river,0.5092737824255907
pa,yo,salt,0.46465975832290085
pa,yo,sand,NA
pa,yo,sea,0.5151658959086111
pa,yo,sky,NA
pa,yo,smoke,NA
pa,yo,star,0.15796115958440649
pa,yo,stone,0.45185894503098784
pa,yo,sun,-0.1461595259427622
pa,yo,water,0.38281122923877814
pa,yo,wind,NA
pa,yo,year,0.5496533293012236
pa,zh,ash,0.10816079881195748
pa,zh,cloud,-0.4229776826343602
pa,zh,day,-0.017668653103526475
pa,zh,dust,0.39236619301876813
pa,zh,earth,-0.2777350938632785
pa,zh,fire,-0.23253463483159137
pa,zh,lake,0.17449116458482725
pa,zh,moon,-0.24001825126879253
pa,zh,mountain,0.18870720213139164
pa,zh,night,-0.22612301441539875
pa,zh,river,0.3208111604435985
pa,zh,salt,0.36676817215235585
pa,zh,sand,0.017709704736552086
pa,zh,sea,-0.004049398910675229
pa,zh,sky,-0.389916163200491
pa,zh,smoke,0.45918849727779054
pa,zh,star,-0.4926517655473237
pa,zh,stone,7.77206990276751e-4
pa,zh,sun,0.08639370255060594
pa,zh,water,0.10019191778570036
pa,zh,wind,0.007704339048490877
pa,zh,year,0.019493013791136996
pl,ar,ash,0.8672731994475794
pl,ar,cloud,0.23452080721551347
pl,ar,day,0.7713329232988487
pl,ar,dust,0.7272401681599066
pl,ar,earth,0.38932248623160404
pl,ar,fire,0.7253682055684328
pl,ar,lake,0.7876541703790652
pl,ar,moon,0.2989131574555051
pl,ar,mountain,0.4177007095916264
pl,ar,night,0.7479203750955011
pl,ar,river,0.7174801440560151
pl,ar,salt,0.7220599596012914
pl,ar,sand,0.8394535264763333
pl,ar,sea,0.4121254927592662
pl,ar,sky,0.5274304829310044
pl,ar,smoke,0.7187334505662522
pl,ar,star,0.3467618487397796
pl,ar,stone,0.806686898192966
pl,ar,sun,0.3327569257835915
pl,ar,water,0.5610710771653857
pl,ar,wind,0.48106068852506695
pl,ar,year,0.5551688915032762
pl,bg,ash,0.8043489411406416
pl,bg,cloud,0.6076817505793207
pl,bg,day,0.35386811900943826
pl,bg,dust,0.8338427370178592
pl,bg,earth,0.7304162828629892
pl,bg,fire,0.630165958474477
pl,bg,lake,0.8195989730872821
pl,bg,moon,0.833654927823074
pl,bg,mountain,0.2762398004518545
pl,bg,night,0.8704251282066454
pl,bg,river,0.6589454712814986
pl,bg,salt,0.6062287426668846
pl,bg,sand,0.7626524427788636
pl,bg,sea,0.5782880148292757
pl,bg,sky,0.7636127115870528
pl,bg,smoke,0.7974804098975332
pl,bg,star,0.7620840849341225
pl,bg,stone,0.3912498985283033
pl,bg,sun,0.6462113627180259
pl,bg,water,0.5828639277675522
pl,bg,wind,0.7162456171091754
pl,bg,year,0.34142342062690056
pl,bn,ash,0.6457886246007002
pl,bn,cloud,0.4710242096895582
pl,bn,day,0.7197669093617965
pl,bn,dust,0.5852803186018402
pl,bn,earth,0.29960075819346726
pl,bn,fire,0.5133485658447576
pl,bn,lake,0.7106438616375086
pl,bn,moon,0.7417894834924378
pl,bn,mountain,0.337031739890895
pl,bn,night,0.7968481510995228
pl,bn,river,0.6679972561245786
pl,bn,salt,0.5536582672634643
pl,bn,sand,0.7952744184103873
pl,bn,sea,0.16943819556665718
pl,bn,sky,0.7028843987833483
pl,bn,smoke,0.6079559348373245
pl,bn,star,0.44402266476904895
pl,bn,stone,0.5615842866895769
pl,bn,sun,0.6807776185100141
pl,bn,water,0.5373465075803353
pl,bn,wind,0.3264280548754131
pl,bn,year,0.7830779229066648
pl,de,ash,0.8221088363697264
pl,de,cloud,0.6309255330640536
pl,de,day,0.6116967740501801
pl,de,dust,0.9017756849618939
pl,de,earth,0.6284681273011821
pl,de,fire,0.8282113337381269
pl,de,lake,0.8585463549587505
pl,de,moon,0.836051518036391
pl,de,mountain,0.43587084051536695
pl,de,night,NA
pl,de,river,0.8184401531924754
pl,de,salt,NA
pl,de,sand,0.8119728190289252
pl,de,sea,0.785150029626725
pl,de,sky,0.8092724675321366
pl,de,smoke,0.7150321509409316
pl,de,star,0.27663495593120907
pl,de,stone,0.8012286987987375
pl,de,sun,0.794085642762946
pl,de,water,0.5547093068396745
pl,de,wind,0.8022275215777985
pl,de,year,0.814315770573428
pl,el,ash,0.5885632163058354
pl,el,cloud,0.7571070957706767
pl,el,day,0.7887402240066903
pl,el,dust,0.7183665685354766
pl,el,earth,0.49920223963059235
pl,el,fire,0.6868192624723559
pl,el,lake,0.7640570508876537
pl,el,moon,0.75877165982756
pl,el,mountain,0.7374740131728856
pl,el,night,0.7128401372864942
pl,el,river,0.672629745580257
pl,el,salt,0.6231662708164514
pl,el,sand,0.8304019011452605
pl,el,sea,0.6644521189381245
pl,el,sky,0.8440862018449552
pl,el,smoke,0.5568190679635243
pl,el,star,0.6861613796820941
pl,el,stone,0.6876495710980922
pl,el,sun,0.8713286599977161
pl,el,water,0.6385527725381882
pl,el,wind,0.7230538581512207
pl,el,year,0.7004669846705485
pl,en,ash,0.7606158503995905
pl,en,cloud,0.630374739789975
pl,en,day,0.8392448603610737
pl,en,dust,0.8211316695640916
pl,en,earth,0.6310042831589358
pl,en,fire,0.741842389215967
pl,en,lake,0.706755395459944
pl,en,moon,0.8359920316024476
pl,en,mountain,0.42863342169653224
pl,en,night,0.8503740126071794
pl,en,river,0.845016133303433
pl,en,salt,0.5801158862789484
pl,en,sand,0.7818879792656371
pl,en,sea,0.5345431572881498
pl,en,sky,0.7219470794313964
pl,en,smoke,0.7666710744724589
pl,en,star,0.5366067093136258
pl,en,stone,0.7636057541390638
pl,en,sun,0.8826701164517345
pl,en,water,0.6904481186622308
pl,en,wind,0.7702393294394789
pl,en,year,0.8879486164951286
pl,es,ash,0.5581812689818654
pl,es,cloud,0.8132971862039978
pl,es,day,0.8448809889404517
pl,es,dust,0.8241735749972661
pl,es,earth,0.7408690826499977
pl,es,fire,0.6743173757630531
pl,es,lake,0.8368222598412116
pl,es,moon,0.8848644513161583
pl,es,mountain,0.483319206103059
pl,es,night,0.7963379038863836
pl,es,river,0.7298175742030161
pl,es,salt,0.6634849240747487
pl,es,sand,0.6991103169650535
pl,es,sea,0.7737687270761018
pl,es,sky,0.8441302781641444
pl,es,smoke,0.6729871319499798
pl,es,star,0.6409587105068734
pl,es,stone,0.6778283514054355
pl,es,sun,0.8621832453603852
pl,es,water,0.7071763358288484
pl,es,wind,0.8193448578855224
pl,es,year,0.891622288723953
pl,fa,ash,0.7000003043892926
pl,fa,cloud,0.6409522457867145
pl,fa,day,0.7636134591968896
pl,fa,dust,0.4170117974590267
pl,fa,earth,0.2073390747035868
pl,fa,fire,0.711845410019017
pl,fa,lake,0.6929411861062995
pl,fa,moon,0.1920049120202737
pl,fa,mountain,0.3593696672761678
pl,fa,night,0.8498644722984736
pl,fa,river,0.7193928738129006
pl,fa,salt,0.5823224815431692
pl,fa,sand,0.6478504134531261
pl,fa,sea,0.21906989308739086
pl,fa,sky,0.8059797588285371
pl,fa,smoke,0.8350883424195901
pl,fa,star,0.422484985257205
pl,fa,stone,0.5274586175856153
pl,fa,sun,0.4470623734016931
pl,fa,water,0.639788784450838
pl,fa,wind,0.7683766270595354
pl,fa,year,0.5061704835751947
pl,fr,ash,0.7642846354265864
pl,fr,cloud,0.6331029202554442
pl,fr,day,0.8357342015316579
pl,fr,dust,0.8303635750020423
pl,fr,earth,0.4850938229910463
pl,fr,fire,0.7488678800543737
pl,fr,lake,0.9042244578595598
pl,fr,moon,0.7768724250392876
pl,fr,mountain,0.47504687539192625
pl,fr,night,0.7666651145966356
pl,fr,river,0.7843429595616744
pl,fr,salt,0.6822073765698199
pl,fr,sand,0.6787713889464625
pl,fr,sea,0.5781734266132853
pl,fr,sky,0.8119442867019702
pl,fr,smoke,0.7950248290967202
pl,fr,star,0.5911837474071582
pl,fr,stone,0.6366815443849783
pl,fr,sun,0.7543481671723821
pl,fr,water,0.6277383234684621
pl,fr,wind,0.7293138378276662
pl,fr,year,0.8176571738066881
pl,gu,ash,0.6018175789948512
pl,gu,cloud,0.46365677138185524
pl,gu,day,0.7408092460850473
pl,gu,dust,0.5544671724600014
pl,gu,earth,0.2483383810049894
pl,gu,fire,-0.010214932178975629
pl,gu,lake,0.6177627548194984
pl,gu,moon,0.5791829376374269
pl,gu,mountain,0.10454769683954765
pl,gu,night,0.33702098759877047
pl,gu,river,0.5856578629083109
pl,gu,salt,0.41208060607060815
pl,gu,sand,0.6195670085948167
pl,gu,sea,0.322959075931598
pl,gu,sky,-0.3359703892362419
pl,gu,smoke,0.11384914674292859
pl,gu,star,0.5951381162869165
pl,gu,stone,0.4005580587553381
pl,gu,sun,0.5521181565426025
pl,gu,water,0.48824134269973785
pl,gu,wind,0.5191611797624178
pl,gu,year,0.8409070108632418
pl,hi,ash,0.7244518677502353
pl,hi,cloud,0.5698649653888085
pl,hi,day,0.8577549462305306
pl,hi,dust,0.8341617152853341
pl,hi,earth,0.6085123675363799
pl,hi,fire,0.7446865987420512
pl,hi,lake,0.8746182034849398
pl,hi,moon,0.2559574222574174
pl,hi,mountain,0.5225895503546213
pl,hi,night,0.7638318308112356
