lang1_ets,lang2_ets,semantic_dist,eco_dist,asjp_lang_dist,wals_lang_dist,physical_dist,cultural_distances,weighted_mean_trade,mean_trade,weighted_sum_trade,sum_trade,agriculture_and_vegetation,basic_actions_and_technology,emotions_and_values,kinship,law,possession,religion_and_belief,social_and_political_relations,the_house,the_physical_world
vie,mar,2.5963007481533094,1.1435818602634051,0.9101364001069805,137.62548542395618,3069702.3781703366,0.483333333333333,-22.97309111769558,-19.978650051816174,-23.66623829825553,-20.67179723237612,0.363636363636364,0.508333333333333,0.64,0.483928571428572,0.562727272727273,0.489545454545455,0.448333333333333,0.543846153846154,0.631818181818181,0.398333333333333
rum,mar,2.1684010721541402,3.0838519031052356,0.8019078184897923,63.21202543323025,5726316.242079123,NA,-20.09063486014297,-16.887504360037067,-20.783782040702917,-17.580651540597014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,mar,1.5085806467343683,1.3896913218741016,0.8659178033342247,115.32058256203624,7978769.027787429,NA,-21.223086256709937,-18.73519404317147,-21.916233437269884,-19.428341223731415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tam,mar,0.8209691164309172,1.1186134385093083,0.8751894445930284,97.3209504150407,852736.9483892816,0.318709677419355,-20.885361946017102,-20.88681917580983,-21.578509126577046,-21.579966356369773,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
nep,mar,1.2162339677266345,1.5904609697058714,0.6002496211108139,64.59399330803464,1403504.568790075,0.491075268817205,NaN,NaN,NaN,NaN,0.363636363636364,0.5275,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
por,kan,2.352233345552351,1.9071577854185837,0.9003298564678612,127.26686224804605,8566340.286192408,NA,-20.201973090523175,-20.09224594280347,-20.89512027108312,-20.785393123363413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,kan,2.459737321096263,2.6647305004837483,0.9161986270838904,170.7581313235576,7968952.831019397,0.497096774193548,-19.65716670754274,-19.63926964373221,-20.350313888102683,-20.332416824292157,0.363636363636364,0.39125,0.372666666666666,0.6,0.369090909090909,0.417727272727272,0.495,0.43,0.556363636363636,0.56
mal,kan,0.7633971278596434,2.772959120667547,0.5864313096193278,110.93379343798392,447575.34183391015,0.481397849462365,-22.400561975132153,-22.396192254537755,-23.0937091556921,-23.0893394350977,0.181818181818182,0.424583333333333,0.534666666666667,0.552142857142857,0.45090909090909,0.385681818181818,0.508333333333333,0.503076923076923,0.738181818181818,0.571666666666666
pan,kan,1.2289688295331143,1.8822252014521608,0.8859766425960595,102.41422016585175,1822029.4074668959,0.461505376344086,-21.66553002019283,-21.66035381096353,-22.358677200752776,-22.35350099152348,0.272727272727273,0.449166666666667,0.57,0.501071428571429,0.45909090909091,0.3825,0.45,0.525769230769231,0.692727272727273,0.441666666666667
tgl,kan,1.764930603243319,2.4758209955512287,0.904252473923509,148.84077637440564,4925356.150382201,0.540430107526882,-20.49173617685678,-20.483432912610013,-21.184883357416727,-21.176580093169957,0.272727272727273,0.595833333333333,0.611333333333333,0.601071428571428,0.438181818181819,0.506136363636364,0.5,0.426538461538461,0.479090909090909,0.401666666666667
tel,kan,1.071622303602047,0.7489084153320635,0.7083890523312828,119.21158923719501,421443.97534615063,0.235591397849462,-20.60973881252034,-20.608211952386377,-21.302885993080288,-21.301359132946324,0.272727272727273,0.251666666666667,0.358666666666666,0.213928571428571,0.260909090909091,0.227272727272727,0.32,0.201153846153846,0.214545454545455,0.216666666666667
tha,kan,2.6545505270731873,1.180459698281087,0.8909690648123384,163.75641185790934,2653297.3118268084,0.560752688172043,-24.10149562821942,-24.10149562821942,-24.794642808779365,-24.794642808779365,0.363636363636364,0.518333333333333,0.480666666666667,0.609642857142857,0.534545454545454,0.512954545454546,0.583333333333333,0.505384615384615,0.478181818181818,0.406666666666667
urd,kan,0.9164259739323506,1.4631946909317473,0.8884728537041989,115.63949153340022,1584422.5513783835,0.318709677419355,-20.80519319244798,-20.802181129580152,-21.498340373007927,-21.4953283101401,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
rus,kan,2.3188752974162194,4.38041973726259,0.8779531068913257,162.8641117971506,5485165.20366047,0.545376344086022,-20.199321333370847,-20.200763404853475,-20.892468513930794,-20.893910585413423,0.272727272727273,0.51,0.549333333333333,0.665714285714286,0.47,0.4925,0.513333333333333,0.448076923076923,0.498181818181818,0.465
pol,kan,2.2703127957527367,3.1117518157096704,0.8874030489435678,117.17281086088133,6617983.341746593,0.529462365591398,-20.983970356510326,-20.983967196602105,-21.67711753707027,-21.67711437716205,0.272727272727273,0.557916666666667,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
tur,kan,2.2500956686029823,2.8093961491157784,0.9018454132120888,116.69425509976875,5121541.396013758,0.388602150537635,-20.81237042421829,-20.807786949155428,-21.505517604778237,-21.500934129715375,0.272727272727273,0.4075,0.512666666666667,0.3475,0.433636363636364,0.426590909090909,0.65,0.335,0.358181818181818,0.436666666666667
kor,kan,2.609383114744998,3.429612347500238,0.9060354818578942,158.5105842225142,5758126.193769689,0.514838709677419,-21.131555113196097,-21.117476516209102,-21.82470229375604,-21.81062369676905,0.090909090909091,0.575,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
vie,kan,2.6538114691722905,1.591863554067697,0.8635107426228047,159.20444283567278,3245676.546650413,0.438494623655914,-22.990802529096236,-22.99091375336036,-23.683949709656183,-23.684060933920303,0.090909090909091,0.481666666666667,0.520666666666667,0.426785714285715,0.625454545454545,0.402045454545454,0.511666666666666,0.556153846153847,0.507272727272727,0.216666666666667
rum,kan,2.1273572514621213,2.9803542420303457,0.8964963894089328,119.08176353900305,6036547.238453873,NA,-20.436459569532083,-20.436886462969614,-21.12960675009203,-21.130033643529558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,kan,1.3300056863195853,1.2457190286777315,0.8912365160024962,144.09930679161525,7940901.146060731,NA,-21.392488909813306,-21.408741614172996,-22.085636090373253,-22.101888794732943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,kan,0.8192158608267415,0.7994644318446131,0.8931086743336009,112.63343636389928,484524.8774980443,0.318709677419355,NaN,NaN,NaN,NaN,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
tam,kan,0.7421965328749912,0.8748716905178527,0.5842917000980655,99.72028603876,449391.376468674,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
nep,kan,1.3759820727135095,2.058616964426143,0.8870464473566907,118.25659208505232,1842371.9096802971,0.490107526881721,NaN,NaN,NaN,NaN,0.181818181818182,0.567916666666667,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
tgl,tam,1.8170551727964397,1.9546339031705806,0.8752785949897478,141.6597798033834,4679479.83967246,0.540430107526882,-15.554102955140376,-17.10258484513759,-16.24725013570032,-17.795732025697536,0.272727272727273,0.595833333333333,0.611333333333333,0.601071428571428,0.438181818181819,0.506136363636364,0.5,0.426538461538461,0.479090909090909,0.401666666666667
tel,tam,1.0389352822868294,1.1429015425396816,0.7213158598555763,102.38005108511678,656506.7340457219,0.235591397849462,-17.11749992053957,-16.482926765073802,-17.81064710109951,-17.176073945633746,0.272727272727273,0.251666666666667,0.358666666666666,0.213928571428571,0.260909090909091,0.227272727272727,0.32,0.201153846153846,0.214545454545455,0.216666666666667
tha,tam,2.597305330691236,0.7297219501500375,0.914326468752786,157.23435575109372,2409208.9381016945,0.560752688172043,-19.459980331751566,-20.949942546048035,-20.153127512311514,-21.643089726607982,0.363636363636364,0.518333333333333,0.480666666666667,0.609642857142857,0.534545454545454,0.512954545454546,0.583333333333333,0.505384615384615,0.478181818181818,0.406666666666667
urd,tam,0.9401629570495575,2.060559645245644,0.8693055184095569,97.13970775530585,2032202.667550011,0.318709677419355,-15.91998201359965,-16.558255192449327,-16.613129194159594,-17.25140237300927,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
tur,tam,2.221017968020923,2.9913287782958755,0.904609075510386,103.28595143202133,5568773.354119096,0.388602150537635,-14.225064673491529,-15.9217891098884,-14.918211854051474,-16.614936290448345,0.272727272727273,0.4075,0.512666666666667,0.3475,0.433636363636364,0.426590909090909,0.65,0.335,0.358181818181818,0.436666666666667
vie,tam,2.6062013298107063,1.4082553532989555,0.8790229116519568,155.20174198722523,3094404.538371738,0.438494623655914,-15.592820313674316,-17.12216055788634,-16.285967494234264,-17.815307738446283,0.090909090909091,0.481666666666667,0.520666666666667,0.426785714285715,0.625454545454545,0.402045454545454,0.511666666666666,0.556153846153847,0.507272727272727,0.216666666666667
yor,tam,1.339364657185553,0.6816371551989995,0.9179816350182758,138.36779912435532,8257684.636027601,NA,-13.966257651605812,-16.039692704069715,-14.659404832165757,-16.732839884629662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
por,ibo,2.0188605539437576,3.192634148316943,0.9310867433360078,94.26733060869475,4200822.32470979,NA,-18.234279871975794,-18.09777701335811,-18.92742705253574,-18.790924193918055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,ibo,2.0877961809722465,4.1629053143274986,0.9176250334313988,174.16309255161187,4054300.321053893,0.648387096774193,-16.74399330023174,-16.70993888830496,-17.437140480791687,-17.40308606886491,0.636363636363635,0.625,0.661999999999999,0.604642857142856,0.742727272727273,0.597500000000001,0.821666666666666,0.713461538461539,0.670909090909091,0.741666666666667
jpn,ibo,2.394445586448558,3.522248904775634,0.8905233128287421,154.1218680669642,13021236.951260425,0.611397849462365,-19.629569512899693,-19.546084287821174,-20.32271669345964,-20.239231468381117,0.454545454545454,0.579166666666667,0.594666666666668,0.64107142857143,0.817272727272727,0.542954545454546,0.658333333333333,0.699615384615385,0.563636363636363,0.516666666666667
ind,ibo,2.0564569811712015,1.0103119548261845,0.8654720513506284,137.9892544018807,11458500.024639444,0.614731182795699,-18.76530604588668,-18.375166390393055,-19.458453226446625,-19.068313570953002,0.636363636363635,0.672083333333334,0.728666666666666,0.636785714285715,0.609999999999999,0.570909090909092,0.644999999999999,0.588846153846154,0.530909090909091,0.533333333333333
mal,ibo,1.2897793889081648,0.49402718032204673,0.9236872604083088,88.18816774972532,7689610.545954701,0.703333333333333,-20.097329286974386,-19.738150953457936,-20.790476467534333,-20.43129813401788,0.727272727272728,0.627916666666666,0.736666666666666,0.7,0.814545454545454,0.655909090909091,0.928333333333333,0.74,0.752727272727272,0.681666666666666
pan,ibo,1.5517148336516042,4.048418535413163,0.8573593652491753,89.53437171938272,7683051.752846894,0.589784946236559,-19.110551194308268,-18.723259111863722,-19.803698374868212,-19.416406292423666,0.636363636363635,0.578333333333334,0.714666666666667,0.563571428571428,0.691818181818181,0.562272727272728,0.775,0.635769230769231,0.72,0.646666666666666
tgl,ibo,1.4413424637732029,0.7857236675780647,0.8181331906926985,129.67553608180086,12515894.198449746,0.588817204301075,-20.722873432607756,-20.723350218037957,-21.4160206131677,-21.4164973985979,0.545454545454546,0.622916666666667,0.626,0.485,0.715454545454546,0.543181818181819,0.763333333333334,0.670384615384616,0.596363636363636,0.576666666666666
tel,ibo,1.6184406695219622,3.1904918237106172,0.8765267005438173,79.73781051799205,7895749.679808521,0.543548387096774,-19.31595705491521,-18.72539158886911,-20.009104235475156,-19.418538769429055,0.636363636363635,0.63375,0.627333333333333,0.457142857142858,0.771818181818181,0.572272727272728,0.638333333333333,0.566538461538462,0.385454545454545,0.478333333333333
tha,ibo,2.2128089569777267,2.0994279744530373,0.8918605687795311,153.94957700629845,10262340.881217662,0.607311827956989,-20.47455102694225,-20.47455102694225,-21.167698207502198,-21.167698207502198,0.545454545454546,0.645,0.604666666666667,0.605357142857142,0.726363636363637,0.578863636363637,0.325,0.664230769230769,0.57090909090909,0.516666666666667
urd,ibo,1.2370786563980203,4.058252896332496,0.8853525898190246,79.62241162073212,6757070.386241726,0.560645161290323,-18.126160939029948,-17.717564648008228,-18.819308119589895,-18.41071182856817,0.727272727272728,0.537916666666667,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
rus,ibo,2.001906088647868,5.502704401408994,0.8709102255505037,152.27964700465665,7053083.576520684,0.622258064516129,-15.66161162598497,-15.67807142713925,-16.354758806544915,-16.371218607699195,0.636363636363635,0.4925,0.552666666666667,0.634285714285715,0.716363636363637,0.553409090909092,0.633333333333333,0.692692307692308,0.648181818181818,0.656666666666666
ita,ibo,2.3771387386163547,3.8397760259084617,0.9003298564678612,119.04305494008781,4289680.7549673375,NA,-19.152048460880533,-19.06554611029501,-19.845195641440476,-19.758693290854957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pol,ibo,2.0754417276828634,4.507400903066429,0.8909690648123384,87.09480601891458,5339543.82984224,0.656129032258065,-16.959508243064604,-16.956683071808662,-17.652655423624548,-17.649830252368606,0.636363636363635,0.666666666666666,0.715333333333334,0.625714285714286,0.696363636363636,0.613409090909092,0.788333333333333,0.681538461538462,0.641818181818181,0.728333333333333
tur,ibo,1.9490888903255763,4.387938652958529,0.8918605687795311,127.18888863127059,4675688.982433938,0.484731182795699,-16.054569994394825,-16.0447847433792,-16.74771717495477,-16.737931923939144,0.636363636363635,0.333333333333333,0.391333333333333,0.423928571428571,0.813636363636363,0.431136363636364,0.811666666666666,0.630384615384616,0.494545454545455,0.633333333333333
kor,ibo,2.221450485499551,4.425607165549749,0.9072835874119639,144.26507037461076,12334359.376909466,0.574301075268817,-17.875566206869667,-17.732773530486778,-18.568713387429614,-18.425920711046725,0.636363636363635,0.583333333333334,0.592000000000001,0.388571428571429,0.725454545454546,0.590681818181819,0.48,0.719615384615385,0.702727272727272,0.516666666666667
vie,ibo,2.3518530874869223,2.2274248003650876,0.8930195239368816,153.57600364190597,10721062.683828792,0.557311827956989,-18.57996354313678,-18.584421853370124,-19.27311072369673,-19.27756903393007,0.636363636363635,0.657916666666667,0.690666666666667,0.308571428571429,0.726363636363637,0.608636363636364,0.606666666666666,0.676153846153846,0.69,0.478333333333333
rum,ibo,1.7378275191086132,4.37184602466591,0.9041633235267897,85.99274078967973,4910047.827964247,NA,-13.653502329845372,-13.654603482881198,-14.346649510405317,-14.347750663441143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,ibo,0.561844543004281,2.1083887035410465,0.8721583311045734,124.05921125156881,483350.25921131467,NA,-19.694774981129584,-19.712246620767424,-20.387922161689527,-20.40539380132737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,ibo,1.5366565989671754,2.953496821242164,0.878398858874922,79.69350166370312,7682805.309167829,0.560645161290323,-19.415962774897203,-18.463074830071633,-20.109109955457146,-19.15622201063158,0.727272727272728,0.537916666666667,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
kan,ibo,1.4151704511194199,3.192600555645922,0.8940893286975128,122.8547045540422,7615186.535548248,0.512365591397849,-22.276389313502712,-22.276389313502712,-22.96953649406266,-22.96953649406266,0.727272727272728,0.490833333333333,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
tam,ibo,1.3937283874729922,2.7152515957775103,0.8859766425960595,113.55946483665262,7913042.106896411,0.512365591397849,-22.276389313502712,-22.276389313502712,-22.96953649406266,-22.96953649406266,0.727272727272728,0.490833333333333,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
nep,ibo,1.6319863350346306,2.4860161122155393,0.8295444414727645,88.0028915094712,8573063.4935882,0.594408602150538,NaN,NaN,NaN,NaN,0.636363636363635,0.630416666666667,0.738666666666667,0.4575,0.667272727272726,0.625,0.634999999999999,0.671538461538462,0.647272727272727,0.74
por,nep,2.1171172282158004,1.7068282567807622,0.8363198716234287,77.72301067371075,8318288.330260027,NA,-18.234279871975794,-18.09777701335811,-18.92742705253574,-18.790924193918055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,nep,2.1363768480160825,2.7012945350242252,0.8593206739769992,163.05814123100848,7744768.384680241,0.514193548387097,-16.74399330023174,-16.70993888830496,-17.437140480791687,-17.40308606886491,0.272727272727273,0.47375,0.442,0.510714285714286,0.507272727272727,0.480454545454545,0.55,0.532692307692308,0.57,0.423333333333333
pan,nep,0.9300761747382945,2.0699409490942795,0.5529999108496033,72.4426782073651,936223.237620031,0.525806451612903,-19.110551194308268,-18.723259111863722,-19.803698374868212,-19.416406292423666,0.272727272727273,0.53,0.550666666666667,0.470357142857143,0.692727272727272,0.462727272727272,0.506666666666667,0.713461538461539,0.720909090909091,0.618333333333333
tgl,nep,1.8243594014400932,2.142431891427414,0.8607470803245074,118.75670239237301,4099006.0425635097,0.530752688172043,-20.722873432607756,-20.723350218037957,-21.4160206131677,-21.4164973985979,0.363636363636364,0.512083333333333,0.523333333333333,0.516428571428571,0.314545454545455,0.520681818181818,0.576666666666667,0.495769230769231,0.675454545454545,0.604999999999999
tel,nep,1.0884374488440316,1.855777206991129,0.8711776767406615,65.02391755399167,1433302.4025606292,0.441935483870968,-19.31595705491521,-18.72539158886911,-20.009104235475156,-19.418538769429055,0.181818181818182,0.514166666666666,0.439333333333333,0.363214285714286,0.591818181818181,0.424772727272727,0.446666666666667,0.55923076923077,0.548181818181818,0.609999999999999
tha,nep,2.128490206747528,1.8631058448984767,0.8840153338682357,135.90366115158267,2228916.864504269,0.537634408602151,-20.47455102694225,-20.47455102694225,-21.167698207502198,-21.167698207502198,0.363636363636364,0.492083333333333,0.497333333333333,0.593571428571428,0.398181818181818,0.527045454545455,0.436666666666667,0.487307692307692,0.662727272727272,0.561666666666666
urd,nep,1.059995017360584,2.2854671250154146,0.589551573504502,45.827940127402236,1823138.368206885,0.491075268817205,-18.126160939029948,-17.717564648008228,-18.819308119589895,-18.41071182856817,0.363636363636364,0.5275,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
rus,nep,2.000318731865656,3.7958745895879527,0.8763483997503788,146.1868363017467,4361106.11461555,0.568064516129032,-15.66161162598497,-15.67807142713925,-16.354758806544915,-16.371218607699195,0.181818181818182,0.722916666666666,0.727333333333333,0.5675,0.406363636363637,0.573181818181819,0.588333333333333,0.494615384615385,0.58090909090909,0.611666666666666
pol,nep,1.9959738650449388,2.880432093318225,0.8829455291076046,71.14118896028754,6014880.6232321365,0.48494623655914,-16.959508243064604,-16.956683071808662,-17.652655423624548,-17.649830252368606,0.272727272727273,0.305833333333333,0.286,0.608571428571428,0.479090909090909,0.38,0.57,0.485769230769231,0.578181818181818,0.584999999999999
tur,nep,1.7731659361289451,2.733601561353661,0.8822323259338504,118.52203112574946,4923712.333690732,0.495483870967742,-16.054569994394825,-16.0447847433792,-16.74771717495477,-16.737931923939144,0.090909090909091,0.699583333333333,0.694,0.368928571428571,0.508181818181818,0.55659090909091,0.721666666666667,0.486923076923077,0.460909090909091,0.411666666666667
vie,nep,2.062417161058296,1.021735331900994,0.9136132655790319,133.38183877801552,2254343.062052073,0.450215053763441,-18.57996354313678,-18.584421853370124,-19.27311072369673,-19.27756903393007,0.272727272727273,0.533333333333333,0.579333333333333,0.337142857142857,0.216363636363637,0.504090909090909,0.24,0.512692307692308,0.813636363636363,0.609999999999999
rum,nep,1.9365537956339172,2.697144625376626,0.8488009271641258,63.94117585161417,5615388.961927809,NA,-13.653502329845372,-13.654603482881198,-14.346649510405317,-14.347750663441143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,nep,1.6420667605522248,2.0495315019607596,0.8926629223500044,113.76278858433902,8794961.471664652,NA,-19.694774981129584,-19.712246620767424,-20.387922161689527,-20.40539380132737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tam,nep,1.4162459699684942,2.2220859246468048,0.8798252652224302,98.71680411095892,2039893.4486012321,0.490107526881721,-22.276389313502712,-22.276389313502712,-22.96953649406266,-22.96953649406266,0.181818181818182,0.567916666666667,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
ara,ara,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,ben,NA,2.3960769256498056,0.87501114379959,46.5412358222552,4614982.267218481,0.505913978494624,NA,NA,NA,NA,0.181818181818182,0.314166666666667,0.389333333333333,0.630714285714286,0.718181818181818,0.353181818181818,0.746666666666666,0.655,0.739090909090909,0.513333333333333
ben,ben,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,bul,NA,2.022945295313884,0.8718017295176964,99.41114957101487,2401295.977263979,0.511720430107527,NA,NA,NA,NA,0.363636363636364,0.575833333333334,0.575333333333333,0.582857142857143,0.509090909090909,0.473181818181818,0.575,0.521923076923077,0.542727272727273,0.555
ben,bul,NA,3.082645462910283,0.8299901934563608,95.52306565838656,6227060.65847825,0.54752688172043,NA,NA,NA,NA,0.272727272727273,0.541666666666666,0.572666666666667,0.647857142857143,0.493636363636364,0.5,0.571666666666666,0.493846153846154,0.491818181818182,0.135
bul,bul,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,chi,NA,2.20746779508594,0.8479985735936525,142.82439672314175,6638051.508447147,0.493763440860215,NA,NA,NA,NA,0.454545454545454,0.513333333333334,0.536,0.429642857142857,0.606363636363635,0.490227272727273,0.65,0.512692307692308,0.514545454545455,0.703333333333333
ben,chi,NA,3.467623459318933,0.8752785949897478,147.87345778696846,3029683.3075405867,0.48752688172043,NA,NA,NA,NA,0.454545454545454,0.560416666666667,0.534666666666667,0.451785714285715,0.490909090909091,0.462727272727272,0.491666666666666,0.485,0.655454545454545,0.703333333333333
bul,chi,NA,2.8510814727040352,0.8978336453597218,172.31805737659553,7193555.034509061,0.440322580645161,NA,NA,NA,NA,0.363636363636364,0.337083333333333,0.404666666666666,0.495714285714286,0.378181818181818,0.325909090909091,0.521666666666667,0.457692307692307,0.521818181818182,0.725
chi,chi,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,dut,NA,2.5761828104278304,0.9049656770972632,77.95174528229781,4177448.057350393,0.455376344086022,NA,NA,NA,NA,0.090909090909091,0.439166666666667,0.443333333333333,0.552499999999999,0.454545454545454,0.375909090909091,0.573333333333333,0.51423076923077,0.579090909090909,0.395
ben,dut,NA,2.913287599417613,0.8396184363020416,83.92717196277796,7608580.87267794,0.493010752688172,NA,NA,NA,NA,0.272727272727273,0.375,0.377333333333333,0.630714285714286,0.53909090909091,0.409090909090909,0.595,0.472307692307692,0.395454545454545,0.365
bul,dut,NA,1.058787652812915,0.8184897922795756,115.52665005648544,1776194.7062983783,0.417096774193548,NA,NA,NA,NA,0.272727272727273,0.583333333333334,0.581333333333334,0.357857142857143,0.166363636363637,0.431818181818182,0.428333333333334,0.309230769230769,0.564545454545454,0.403333333333333
chi,dut,NA,3.476729332839997,0.9186948381920299,150.86841064781873,7845391.59629439,0.504516129032258,NA,NA,NA,NA,0.363636363636364,0.532916666666667,0.544666666666667,0.522142857142857,0.348181818181818,0.432727272727273,0.571666666666666,0.47576923076923,0.594545454545454,0.731666666666667
dut,dut,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,eng,NA,2.678134543354966,0.861906035481858,149.82357485849388,4596930.125161684,0.53806451612903206,NA,NA,NA,NA,0.090909090909091,0.605833333333334,0.678666666666666,0.642857142857144,0.363636363636364,0.466818181818181,0.656666666666666,0.56,0.778181818181818,0.588333333333333
ben,eng,NA,3.0574164733800657,0.8504056343050727,150.49830937420705,7977752.352595728,0.526129032258064,NA,NA,NA,NA,0.272727272727273,0.375,0.512666666666666,0.667500000000001,0.536363636363637,0.409090909090909,0.596666666666666,0.551923076923078,0.586363636363636,0.575
bul,eng,NA,1.211661923479607,0.7995899081750913,143.1037256022776,2195775.728349094,0.437311827956989,NA,NA,NA,NA,0.272727272727273,0.5,0.452,0.395714285714286,0.145454545454546,0.386363636363636,0.265,0.419230769230769,0.754545454545455,0.593333333333333
chi,eng,NA,3.7092740668236086,0.9096906481233842,158.0930641554619,8070114.217975466,0.534301075268817,NA,NA,NA,NA,0.363636363636364,0.565,0.522,0.587857142857142,0.337272727272727,0.450227272727272,0.551666666666666,0.480384615384615,0.616363636363636,0.611666666666667
dut,eng,NA,0.31846368441797623,0.5849157528751002,142.88003876273697,422239.37327855104,0.239784946236559,NA,NA,NA,NA,0,0.25,0.383333333333333,0.241071428571429,0.090909090909091,0.136363636363637,0.405,0.302692307692308,0.533636363636363,0.571666666666666
eng,eng,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ara,fre,NA,2.5228772995881075,0.8627975394490506,167.97340105570288,4223619.734216817,0.575483870967742,NA,NA,NA,NA,0.272727272727273,0.581666666666667,0.513333333333334,0.672857142857144,0.421818181818182,0.541136363636364,0.458333333333333,0.544615384615385,0.683636363636363,0.581666666666666
ben,fre,NA,3.012900653340457,0.8467504680395828,168.00479892896175,7921856.088380566,0.520430107526882,NA,NA,NA,NA,0.272727272727273,0.530416666666667,0.560666666666667,0.561428571428571,0.524545454545455,0.464772727272727,0.583333333333333,0.511923076923077,0.503636363636364,0.561666666666666
bul,fre,NA,0.9653979038332978,0.8172416867255059,160.01083147295572,1859985.0159963877,0.421505376344086,NA,NA,NA,NA,0.181818181818182,0.407083333333333,0.438666666666666,0.43,0.175454545454546,0.377727272727273,0.276666666666667,0.388076923076923,0.650909090909091,0.588333333333333
chi,fre,NA,3.5727898745386164,0.9101364001069805,172.81373184432422,8303450.908577928,0.49247311827957,NA,NA,NA,NA,0.181818181818182,0.584583333333333,0.588666666666667,0.540357142857142,0.358181818181818,0.393636363636364,0.485,0.448846153846154,0.520909090909091,0.621666666666667
dut,fre,NA,0.3205587049379293,0.8549523045377553,161.0542316794201,494072.34925698204,0.343655913978495,NA,NA,NA,NA,0.181818181818182,0.322083333333333,0.364,0.348928571428572,0.1,0.329318181818182,0.428333333333334,0.273076923076923,0.454545454545455,0.58
eng,fre,NA,0.2813433394019407,0.8161718819648747,120.58338994033157,595392.8406688207,0.245698924731183,NA,NA,NA,NA,0.181818181818182,0.280416666666667,0.342,0.158571428571429,0.0581818181818181,0.306590909090909,0.36,0.169230769230769,0.341818181818182,0.22
fre,fre,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,fre,NA,2.371100408801005,0.840777391459392,155.1312395111832,4999609.259531705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,ger,NA,2.347302859022387,0.9013996612284925,158.95937916078245,3535217.2545667626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ben,ger,NA,3.011540599637756,0.8127841668895427,160.52435624746076,7147511.525422445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bul,ger,NA,0.6126739682834038,0.8210751537844343,147.10839745577275,1135551.5659691622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
